File Date,Investor,Form,Put/Call,Prev Shares,Current Shares,Change (Percent),Prev Value ($K),Current Value ($K),Change (Percent),Cost Basis,Profit,Performance
8/6/21,"Valmark Advisers, Inc.",13F,NaN,13009,13119,110,159,195,22.64,1.489741,34.510259,21.70456541
8/6/21,"HighTower Advisors, LLC",13F,NaN,545262,541886,-3376,6671,8042,20.55,-45.7029376,1416.702938,21.23674018
8/6/21,"HighTower Advisors, LLC",13F,Call,0,35000,35000,0,9,0,9,0,0
8/6/21,"Emerald Investment Partners, Llc",13F,NaN,4907,4377,-530,60,65,8.33,-7.175617,12.175617,20.292695
8/6/21,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST - LVIP Blended Large Cap Growth Managed Volatility Fund Standard Class,NP,NaN,29264,260996,231732,257,3878.4,1408.95,2739.327145,882.0728548,343.2190096
8/6/21,Terra Nova Asset Management LLC,13F,NaN,22880,27880,5000,280,414,47.86,67.718,66.282,23.67214286
8/6/21,"Bogart Wealth, LLC",13F,NaN,1000,1384,384,12,21,75,5.2172928,3.7827072,31.52256
8/6/21,Mainstay Capital Management Llc /adv,13F,NaN,92180,92963,783,1129,1381,22.32,10.6109028,241.3890972,21.38078806
8/6/21,"Ameritas Investment Partners, Inc.",13F,NaN,162849,156549,-6300,1633,2325,42.38,-78.36948,770.36948,47.17510594
8/6/21,Deseret Mutual Benefit Administrators,13F,NaN,0,93784,93784,0,1394,0,1394,0,0
8/6/21,"RB Capital Management, LLC",13F/A,NaN,16993,18793,1800,208,279,34.13,24.37758,46.62242,22.414625
8/6/21,"AlphaMark Advisors, LLC",13F,NaN,1000,1115,115,12,17,41.67,1.5666795,3.4333205,28.61100417
8/6/21,Integrated Advisors Network LLC,13F,NaN,28681,37757,9076,351,561,59.83,122.9625556,87.0374444,24.79699271
8/6/21,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST - LVIP Invesco Select Equity Income Managed Volatility Fund Service Class,NP,NaN,34780,27066,-7714,426,402.2,-5.63,-104.5570988,80.7570988,18.95706545
8/6/21,"Checchi Capital Advisers, LLC",13F,NaN,30075,28647,-1428,368,426,15.76,-19.3542552,77.3542552,21.02017804
8/6/21,"Benedetti & Gucer, Inc.",13F,NaN,11517,15012,3495,141,223,58.16,47.353056,34.646944,24.57230071
8/6/21,"Wolverine Trading, Llc",13F,NaN,286741,437652,150911,3573,6569,83.85,2072.792767,923.2072328,25.83843361
8/6/21,"Wolverine Trading, Llc",13F,Put,723500,1520100,796600,9015,22817,153.1,10941.46032,2860.53968,31.73088941
8/6/21,"Wolverine Trading, Llc",13F,Call,1101900,2128900,1027000,13730,31955,132.74,14106.0504,4118.9496,29.99963292
8/6/21,"Parallel Advisors, LLC",13F,NaN,59366,67665,8299,727,1006,38.38,112.5070533,166.4929467,22.90136818
8/6/21,"Keel Point, LLC",13F,NaN,0,0,0,0,216,0,216,0,0
8/6/21,"Banco Bilbao Vizcaya Argentaria, S.a.",13F,NaN,172667,164510,-8157,2114,2447,15.75,-110.5991316,443.5991316,20.98387567
8/6/21,BI Asset Management Fondsmaeglerselskab A/S,13F,NaN,179202,382048,202846,2195,5677,158.63,2749.394969,732.6050314,33.37608344
8/6/21,Sei Investments Co,13F,NaN,1163314,1145145,-18169,10510,17048,62.21,-217.3175921,6755.317592,64.2751436
8/6/21,White Pine Investment CO,13F,NaN,56087,54947,-1140,687,817,18.92,-15.457146,145.457146,21.17280146
8/6/21,Nomura Asset Management Co Ltd,13F,NaN,862363,890295,27932,10564,13230,25.24,378.6238464,2287.376154,21.6525573
8/6/21,Teza Capital Management LLC,13F,NaN,0,64347,64347,0,956,0,956,0,0
8/6/21,Texas Capital Bank Wealth Management Services Inc,13F,NaN,20100,20100,0,246,299,21.54,0,53,21.54471545
8/6/21,"Buckingham Strategic Wealth, Llc",13F,NaN,56134,56738,604,688,843,22.53,8.1884884,146.8115116,21.3388825
8/6/21,"Summit Financial, LLC",13F,NaN,0,16607,16607,0,246.78,0,246.78,0,0
8/6/21,Segantii Capital Management Ltd,13F,NaN,51500,360300,308800,631,5354,748.49,4186.12368,536.87632,85.08341046
8/6/21,Catalyst Capital Advisors LLC,13F,NaN,85000,6200,-78800,1026,92,-91.03,-1060.22248,126.22248,12.30238596
8/6/21,Achmea Investment Management B.V.,13F,NaN,386769,384556,-2213,4738,5715,20.62,-29.9989854,1006.998985,21.25367213
8/6/21,Mastrapasqua Asset Management Inc,13F,NaN,0,16500,16500,0,245,0,245,0,0
8/6/21,Burney Co/,13F,NaN,64045,64055,10,785,952,21.27,0.135596,166.864404,21.25661197
8/6/21,Capital Asset Advisory Services LLC,13F,NaN,20488,25958,5470,251,386,53.78,74.176482,60.823518,24.23247729
8/6/21,"ERn Financial, LLC",13F,NaN,12010,12004,-6,147,178,21.09,-0.0812046,31.0812046,21.1436766
8/6/21,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST - LVIP JPMorgan Select Mid Cap Value Managed Volatility Fund Standard Class,NP,NaN,66100,58100,-8000,809,863.366,6.67,-108.396,162.762,20.11891224
8/6/21,Fiduciary Planning LLC,13F,NaN,426,0,-426,5,0,-100,-5,0,0
8/6/21,Stonehage Fleming Financial Services Holdings Ltd,13F,NaN,13902,51630,37728,169,767,353.85,509.5581408,88.4418592,52.33246107
8/6/21,Daiwa Securities Group Inc.,13F,NaN,200275,211381,11106,2453,3141,28.05,150.5285028,537.4714972,21.9107826
8/6/21,"Clarius Group, LLC",13F,NaN,23529,24432,903,288,363,26.04,12.2346567,62.7653433,21.79352198
8/6/21,"J.w. Cole Advisors, Inc.",13F,NaN,75307,83543,8236,923,1241,34.45,111.6439216,206.3560784,22.35710492
8/6/21,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST - LVIP ClearBridge QS Select Large Cap Managed Volatility Fund Standard Class,NP,NaN,103300,103300,0,1265,1535.038,21.34,0,270.038,21.34687747
8/6/21,"Howard Financial Services, Ltd.",13F,NaN,0,13013,13013,0,193,0,193,0,0
8/6/21,"Delta Investment Management, LLC",13F,NaN,0,170902,170902,0,2540,0,2540,0,0
8/6/21,"Pnc Financial Services Group, Inc.",13F,NaN,755204,819598,64394,9250,12178,31.65,872.7576396,2055.24236,22.21883633
8/6/21,Bessemer Group Inc,13F,NaN,92118,61319,-30799,1128,911,-19.24,-417.3541691,200.3541691,17.76189442
8/6/21,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST - LVIP BlackRock Advantage Allocation Fund Standard Class,NP,NaN,2571,2380,-191,31,35.366,12.9,-2.5705926,6.9365926,22.37610516
8/6/21,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST - LVIP Dimensional U.S. Core Equity 1 Fund Standard Class,NP,NaN,275320,118632,-156688,3372,1762.871,-47.75,-2123.717814,514.5888144,15.260641
8/6/21,"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",13F,NaN,2682409,2273567,-408842,32860,33785,2.81,-5541.85331,6466.85331,19.68001616
8/6/21,StoneX Group Inc.,13F,NaN,21108,23569,2461,259,350,35.14,33.3714061,57.6285939,22.25042236
8/6/21,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST - LVIP SSGA S&P 500 Index Fund Standard Class,NP,NaN,1200902,1146202,-54700,14711,17032.561,15.78,-741.4585,3063.0195,20.82128679
8/6/21,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST - LVIP BlackRock Global Allocation Fund Standard Class,NP,NaN,1173,2545,1372,14,37.818,164.29,18.38137,5.43663,38.83307143
8/6/21,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST - LVIP Dimensional U.S. Core Equity 2 Fund Standard Class,NP,NaN,66113,55492,-10621,809,824.611,1.85,-143.8964943,159.5074943,19.71662476
8/6/21,First National Trust Co,13F,NaN,21661,17815,-3846,265,264,-0.38,-52.022919,51.022919,19.2539317
8/6/21,Verdence Capital Advisors LLC,13F,NaN,33027,35187,2160,405,523,29.14,29.296296,88.703704,21.90214914
8/6/21,"Nisa Investment Advisors, Llc",13F,NaN,499080,588760,89680,6114,8749,43.1,1215.639304,1419.360696,23.21492797
8/6/21,Pzena Investment Management Llc,13F,NaN,32696735,27609624,-5087111,400535,410279,2.43,-68955.78961,78699.78961,19.64866731
8/6/21,Bbva Usa,13F,NaN,0,22523,22523,0,335,0,335,0,0
8/6/21,ACG Wealth,13F,NaN,17579,19289,1710,215,287,33.49,23.178537,48.821463,22.70765721
8/6/21,Parkside Financial Bank & Trust,13F,NaN,11962,6593,-5369,147,98,-33.33,-72.8927654,23.8927654,16.2535819
8/6/21,"Meristem Family Wealth, LLC",13F,NaN,12503,22503,10000,153,334,118.3,135.398,45.602,29.80522876
8/6/21,"Van Hulzen Asset Management, LLC",13F,NaN,0,30635,30635,0,455,0,455,0,0
8/6/21,"IMC-Chicago, LLC",13F,Call,1087800,2202200,1114400,13326,32725,145.57,15106.02632,4292.97368,32.21502086
8/6/21,"IMC-Chicago, LLC",13F,NaN,200262,159408,-40854,2453,2369,-3.42,-553.7800554,469.7800554,19.15124563
8/6/21,"IMC-Chicago, LLC",13F,Put,1338100,2088000,749900,16392,31028,89.29,10165.04448,4470.95552,27.27522889
8/6/21,Vontobel Holding Ltd.,13F,NaN,243571,149149,-94422,2984,2239,-24.97,-1287.104051,542.1040508,18.16702583
8/6/21,Mutual Of America Capital Management Llc,13F,NaN,504942,540997,36055,6186,8039,29.95,488.7363415,1364.263659,22.05405203
8/6/21,Swiss National Bank,13F,NaN,15019678,15934615,914937,183991,236788,28.7,12401.97104,40395.02897,21.95489397
8/6/21,"Valmark Advisers, Inc.",13F,NaN,13009,13119,110,159,195,22.64,1.489741,34.510259,21.70456541
8/6/21,"HighTower Advisors, LLC",13F,NaN,545262,541886,-3376,6671,8042,20.55,-45.7029376,1416.702938,21.23674018
8/6/21,"HighTower Advisors, LLC",13F,Call,0,35000,35000,0,9,0,9,0,0
8/6/21,"Emerald Investment Partners, Llc",13F,NaN,4907,4377,-530,60,65,8.33,-7.175617,12.175617,20.292695
8/6/21,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST - LVIP Blended Large Cap Growth Managed Volatility Fund Standard Class,NP,NaN,29264,260996,231732,257,3878.4,1408.95,2739.327145,882.0728548,343.2190096
8/6/21,Terra Nova Asset Management LLC,13F,NaN,22880,27880,5000,280,414,47.86,67.718,66.282,23.67214286
8/6/21,Mainstay Capital Management Llc /adv,13F,NaN,92180,92963,783,1129,1381,22.32,10.6109028,241.3890972,21.38078806
8/6/21,"Ameritas Investment Partners, Inc.",13F,NaN,162849,156549,-6300,1633,2325,42.38,-78.36948,770.36948,47.17510594
8/6/21,Deseret Mutual Benefit Administrators,13F,NaN,0,93784,93784,0,1394,0,1394,0,0
8/6/21,"RB Capital Management, LLC",13F/A,NaN,16993,18793,1800,208,279,34.13,24.37758,46.62242,22.414625
8/6/21,"AlphaMark Advisors, LLC",13F,NaN,1000,1115,115,12,17,41.67,1.5666795,3.4333205,28.61100417
8/6/21,Integrated Advisors Network LLC,13F,NaN,28681,37757,9076,351,561,59.83,122.9625556,87.0374444,24.79699271
8/6/21,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST - LVIP Invesco Select Equity Income Managed Volatility Fund Service Class,NP,NaN,34780,27066,-7714,426,402.2,-5.63,-104.5570988,80.7570988,18.95706545
8/6/21,"Checchi Capital Advisers, LLC",13F,NaN,30075,28647,-1428,368,426,15.76,-19.3542552,77.3542552,21.02017804
8/6/21,"Benedetti & Gucer, Inc.",13F,NaN,11517,15012,3495,141,223,58.16,47.353056,34.646944,24.57230071
8/6/21,"Wolverine Trading, Llc",13F,NaN,286741,437652,150911,3573,6569,83.85,2072.792767,923.2072328,25.83843361
8/6/21,"Wolverine Trading, Llc",13F,Put,723500,1520100,796600,9015,22817,153.1,10941.46032,2860.53968,31.73088941
8/6/21,"Wolverine Trading, Llc",13F,Call,1101900,2128900,1027000,13730,31955,132.74,14106.0504,4118.9496,29.99963292
8/6/21,"Keel Point, LLC",13F,NaN,0,0,0,0,216,0,216,0,0
8/6/21,"Banco Bilbao Vizcaya Argentaria, S.a.",13F,NaN,172667,164510,-8157,2114,2447,15.75,-110.5991316,443.5991316,20.98387567
8/6/21,BI Asset Management Fondsmaeglerselskab A/S,13F,NaN,179202,382048,202846,2195,5677,158.63,2749.394969,732.6050314,33.37608344
8/6/21,Sei Investments Co,13F,NaN,1163314,1145145,-18169,10510,17048,62.21,-217.3175921,6755.317592,64.2751436
8/6/21,White Pine Investment CO,13F,NaN,56087,54947,-1140,687,817,18.92,-15.457146,145.457146,21.17280146
8/6/21,Nomura Asset Management Co Ltd,13F,NaN,862363,890295,27932,10564,13230,25.24,378.6238464,2287.376154,21.6525573
8/6/21,Teza Capital Management LLC,13F,NaN,0,64347,64347,0,956,0,956,0,0
8/6/21,Texas Capital Bank Wealth Management Services Inc,13F,NaN,20100,20100,0,246,299,21.54,0,53,21.54471545
8/6/21,"Buckingham Strategic Wealth, Llc",13F,NaN,56134,56738,604,688,843,22.53,8.1884884,146.8115116,21.3388825
8/6/21,"Summit Financial, LLC",13F,NaN,0,16607,16607,0,246.78,0,246.78,0,0
8/6/21,Segantii Capital Management Ltd,13F,NaN,51500,360300,308800,631,5354,748.49,4186.12368,536.87632,85.08341046
8/6/21,Catalyst Capital Advisors LLC,13F,NaN,85000,6200,-78800,1026,92,-91.03,-1060.22248,126.22248,12.30238596
8/6/21,Achmea Investment Management B.V.,13F,NaN,386769,384556,-2213,4738,5715,20.62,-29.9989854,1006.998985,21.25367213
8/6/21,Mastrapasqua Asset Management Inc,13F,NaN,0,16500,16500,0,245,0,245,0,0
8/6/21,Burney Co/,13F,NaN,64045,64055,10,785,952,21.27,0.135596,166.864404,21.25661197
8/6/21,"ERn Financial, LLC",13F,NaN,12010,12004,-6,147,178,21.09,-0.0812046,31.0812046,21.1436766
8/6/21,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST - LVIP JPMorgan Select Mid Cap Value Managed Volatility Fund Standard Class,NP,NaN,66100,58100,-8000,809,863.366,6.67,-108.396,162.762,20.11891224
8/6/21,Fiduciary Planning LLC,13F,NaN,426,0,-426,5,0,-100,-5,0,0
8/6/21,Stonehage Fleming Financial Services Holdings Ltd,13F,NaN,13902,51630,37728,169,767,353.85,509.5581408,88.4418592,52.33246107
8/6/21,Daiwa Securities Group Inc.,13F,NaN,200275,211381,11106,2453,3141,28.05,150.5285028,537.4714972,21.9107826
8/6/21,"J.w. Cole Advisors, Inc.",13F,NaN,75307,83543,8236,923,1241,34.45,111.6439216,206.3560784,22.35710492
8/6/21,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST - LVIP ClearBridge QS Select Large Cap Managed Volatility Fund Standard Class,NP,NaN,103300,103300,0,1265,1535.038,21.34,0,270.038,21.34687747
8/6/21,"Howard Financial Services, Ltd.",13F,NaN,0,13013,13013,0,193,0,193,0,0
8/6/21,"Delta Investment Management, LLC",13F,NaN,0,170902,170902,0,2540,0,2540,0,0
8/6/21,"Pnc Financial Services Group, Inc.",13F,NaN,755204,819598,64394,9250,12178,31.65,872.7576396,2055.24236,22.21883633
8/6/21,Bessemer Group Inc,13F,NaN,92118,61319,-30799,1128,911,-19.24,-417.3541691,200.3541691,17.76189442
8/6/21,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST - LVIP BlackRock Advantage Allocation Fund Standard Class,NP,NaN,2571,2380,-191,31,35.366,12.9,-2.5705926,6.9365926,22.37610516
8/6/21,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST - LVIP Dimensional U.S. Core Equity 1 Fund Standard Class,NP,NaN,275320,118632,-156688,3372,1762.871,-47.75,-2123.717814,514.5888144,15.260641
8/6/21,"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",13F,NaN,2682409,2273567,-408842,32860,33785,2.81,-5541.85331,6466.85331,19.68001616
8/6/21,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST - LVIP SSGA S&P 500 Index Fund Standard Class,NP,NaN,1200902,1146202,-54700,14711,17032.561,15.78,-741.4585,3063.0195,20.82128679
8/6/21,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST - LVIP BlackRock Global Allocation Fund Standard Class,NP,NaN,1173,2545,1372,14,37.818,164.29,18.38137,5.43663,38.83307143
8/6/21,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST - LVIP Dimensional U.S. Core Equity 2 Fund Standard Class,NP,NaN,66113,55492,-10621,809,824.611,1.85,-143.8964943,159.5074943,19.71662476
8/6/21,First National Trust Co,13F,NaN,21661,17815,-3846,265,264,-0.38,-52.022919,51.022919,19.2539317
8/6/21,Verdence Capital Advisors LLC,13F,NaN,33027,35187,2160,405,523,29.14,29.296296,88.703704,21.90214914
8/6/21,Pzena Investment Management Llc,13F,NaN,32696735,27609624,-5087111,400535,410279,2.43,-68955.78961,78699.78961,19.64866731
8/6/21,Bbva Usa,13F,NaN,0,22523,22523,0,335,0,335,0,0
8/6/21,ACG Wealth,13F,NaN,17579,19289,1710,215,287,33.49,23.178537,48.821463,22.70765721
8/9/21,Blueprint Investment Partners LLC,13F,NaN,12502,12070,-432,153,179,16.99,-5.8467312,31.8467312,20.81485699
8/9/21,GAM Holding AG,13F,NaN,18824,0,-18824,231,0,-100,-231,0,0
8/9/21,"Hudock, Inc.",13F,NaN,1969,2665,696,24,39,62.5,9.334404,5.665596,23.60665
8/9/21,Duff & Phelps Investment Management Co,13F,NaN,45660,42160,-3500,559,626,11.99,-47.4089,114.4089,20.46670841
8/9/21,"Level Four Advisory Services, Llc",13F,NaN,235327,247492,12165,2883,3678,27.58,164.9099565,630.0900435,21.85536051
8/9/21,"Cornerstone Wealth Management, LLC",13F,NaN,62526,79564,17038,766,1182,54.31,230.9228292,185.0771708,24.16151055
8/9/21,"Cedar Wealth Management, LLC",13F,NaN,96745,90055,-6690,1185,1338,12.91,-90.670239,243.670239,20.56288937
8/9/21,"Bellevue Asset Management, Llc",13F,NaN,609,609,0,7,9,28.57,0,2,28.57142857
8/9/21,CLARET ASSET MANAGEMENT Corp,13F,NaN,16915,16915,0,207,251,21.26,0,44,21.25603865
8/9/21,Twin Capital Management Inc,13F,NaN,52270,51290,-980,640,762,19.06,-13.279392,135.279392,21.137405
8/9/21,Commerce Bank,13F,NaN,111316,115652,4336,1364,1718,25.95,58.7710112,295.2289888,21.64435402
8/9/21,Regal Investment Advisors LLC,13F,NaN,0,175846,175846,0,2613,0,2613,0,0
8/9/21,Cohen Investment Advisors LLC,13F,NaN,36155,36256,101,443,539,21.67,1.3695297,94.6304703,21.36127998
8/9/21,Bp Plc,13F,NaN,132378,92400,-39978,1622,1372,-15.41,-541.7258868,291.7258868,17.98556639
8/9/21,Quadrant Capital Group Llc,13F,NaN,16550,16497,-53,203,245,20.69,-0.7186005,42.7186005,21.04364557
8/9/21,"Lyell Wealth Management, Lp",13F,NaN,0,11122,11122,0,165,0,165,0,0
8/9/21,"Western Wealth Management, LLC",13F,NaN,47480,51578,4098,582,770,32.3,55.7053434,132.2946566,22.73104065
8/9/21,Hancock Whitney Corp,13F,NaN,701220,702024,804,8589,10432,21.46,10.8976572,1832.102343,21.33079919
8/9/21,EPG Wealth Management LLC,13F,NaN,0,10847,10847,0,161,0,161,0,0
8/9/21,"Summit Financial Wealth Advisors, LLC",13F,NaN,0,22784,22784,0,339,0,339,0,0
8/9/21,"Jaffetilchin Investment Partners, LLC",13F,NaN,13861,15817,1956,170,223,31.18,25.7834052,27.2165948,16.00976165
8/9/21,"Tradition Wealth Management, LLC",13F,NaN,16731,58061,41330,205,863,320.98,560.360406,97.639594,47.62907024
8/9/21,"Vectors Research Management, LLC",13F,NaN,0,145,145,0,2,0,2,0,0
8/9/21,"Aspire Private Capital, LLC",13F,NaN,1181,1181,0,14,18,28.57,0,4,28.57142857
8/9/21,"AB VARIABLE PRODUCTS SERIES FUND, INC. - AB Global Risk Allocation-Moderate Portfolio Class A",NP,NaN,0,40590,40590,0,603.167,0,603.167,0,0
8/9/21,"McIlrath & Eck, LLC",13F,NaN,4649,4649,0,57,69,21.05,0,12,21.05263158
8/9/21,NTSX - WisdomTree 90/60 U.S. Balanced Fund N/A,NP,NaN,45801,48881,3080,561,726.371,29.41,41.747244,123.623756,22.03632014
8/9/21,Wesbanco Bank Inc,13F,NaN,34379,30334,-4045,421,451,7.13,-54.837256,84.837256,20.15136722
8/9/21,Menora Mivtachim Holdings Ltd.,13F,NaN,6570000,7615000,1045000,80483,113159,40.6,14164.975,18511.025,22.99991924
8/9/21,"Mine & Arao Wealth Creation & Management, LLC.",13F,NaN,1938,1938,0,24,29,20.83,0,5,20.83333333
8/9/21,"Cutter & CO Brokerage, Inc.",13F,NaN,27767,27923,156,340,415,22.06,2.114346,72.885654,21.43695706
8/9/21,"Arete Wealth Advisors, LLC",13F,NaN,24894,29638,4744,313,156,-50.16,42.3088896,-199.3088896,-63.67696153
8/9/21,ASYLX - AB Select US Long/Short Portfolio Advisor Class,NP,NaN,-11354,96658,108012,-75,1436.337,-2014.67,783.566597,628.770403,2619.876679
8/9/21,"Lloyd Advisory Services, LLC.",13F,NaN,200,190,-10,2,3,50,-0.128947,1.128947,56.44735
8/9/21,"Harbor Financial Services, Llc",13F,NaN,10804,48591,37787,132,722,446.97,511.5679634,78.4320366,59.41820955
8/9/21,"Laird Norton Trust Company, Llc",13F,NaN,17691,17765,74,155,263,69.68,0.871942,107.128058,69.11487613
8/9/21,ClariVest Asset Management LLC,13F,NaN,40729,40729,0,499,605,21.24,0,106,21.24248497
8/9/21,"Brand Asset Management Group, Inc.",13F,NaN,1365,0,-1365,17,0,-100,-17,0,0
8/9/21,Heritage Wealth Advisors,13F/A,NaN,1021,8111,7090,12,120.529,900,94.343794,14.185206,118.21005
8/9/21,"Resources Investment Advisors, LLC.",13F,NaN,50912,44374,-6538,624,659,5.61,-88.6140906,123.6140906,19.80995042
8/9/21,"AB VARIABLE PRODUCTS SERIES FUND, INC. - AB Balanced Wealth Strategy Portfolio Class A",NP,NaN,915,0,-915,11,0,-100,-11,0,0
8/9/21,Sandy Spring Bank,13F,NaN,1030,2945,1915,13,44,238.46,26.390615,4.609385,35.45680769
8/9/21,"O'shaughnessy Asset Management, Llc",13F,NaN,25336,44111,18775,310,655,111.29,254.254805,90.745195,29.27264355
8/9/21,Newport Trust Co,13F,NaN,170563802,163454787,-7109015,2089407,2428938,16.25,-96362.69833,435893.6983,20.86207705
8/9/21,Orion Capital Management LLC,13F,NaN,1000,1000,0,12,15,25,0,3,25
8/9/21,First Horizon Corp,13F,NaN,1487,1489,2,18,22,22.22,0.02688,3.97312,22.07288889
8/9/21,"Signet Financial Management, Llc",13F,NaN,15176,0,-15176,186,0,-100,-186,0,0
8/9/21,"Avidian Wealth Solutions, LLC",13F,NaN,10435,0,-10435,128,0,-100,-128,0,0
8/9/21,Belpointe Asset Management LLC,13F,NaN,107465,164034,56569,1318,2437,84.9,767.1095814,351.8904186,26.6988178
8/9/21,"First Horizon Advisors, Inc.",13F,NaN,222724,225450,2726,2727,3350,22.85,36.941389,586.058611,21.49096483
8/9/21,"AB VARIABLE PRODUCTS SERIES FUND, INC. - AB Dynamic Asset Allocation Portfolio Class A",NP,NaN,17370,10270,-7100,212,152.612,-28.3,-96.08075,36.69275,17.30790094
8/9/21,Gifford Fong Associates,13F,NaN,325000,475000,150000,3981,7059,77.32,2033.265,1044.735,26.24302939
8/9/21,Fishman Jay A Ltd/mi,13F,NaN,24250,25882,1632,297,384.606,29.29,22.1196384,65.4863616,22.04928
8/9/21,Meeder Asset Management Inc,13F,NaN,98398,115345,16947,1206,1714,42.12,229.7691207,278.2308793,23.07055384
8/9/21,"InterOcean Capital Group, LLC",13F,NaN,44882,29882,-15000,550,444,-19.27,-203.346,97.346,17.69927273
8/9/21,Holderness Investments Co,13F,NaN,0,12733,12733,0,189,0,189,0,0
8/9/21,Blueprint Investment Partners LLC,13F,NaN,12502,12070,-432,153,179,16.99,-5.8467312,31.8467312,20.81485699
8/9/21,GAM Holding AG,13F,NaN,18824,0,-18824,231,0,-100,-231,0,0
8/9/21,"Hudock, Inc.",13F,NaN,1969,2665,696,24,39,62.5,9.334404,5.665596,23.60665
8/9/21,Duff & Phelps Investment Management Co,13F,NaN,45660,42160,-3500,559,626,11.99,-47.4089,114.4089,20.46670841
8/9/21,"Cornerstone Wealth Management, LLC",13F,NaN,62526,79564,17038,766,1182,54.31,230.9228292,185.0771708,24.16151055
8/9/21,"Cedar Wealth Management, LLC",13F,NaN,96745,90055,-6690,1185,1338,12.91,-90.670239,243.670239,20.56288937
8/9/21,"Bellevue Asset Management, Llc",13F,NaN,609,609,0,7,9,28.57,0,2,28.57142857
8/9/21,CLARET ASSET MANAGEMENT Corp,13F,NaN,16915,16915,0,207,251,21.26,0,44,21.25603865
